title,url,has_R,has_tidy,has_shiny,has_python,has_rstudio,has_fee
A Multivariate Probit Model for Learning Trajectories with Application to Classroom Assessment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332580,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Identifying and Clustering Stable and Dynamic CpG Sites via Bayesian Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Bayesian Spatial Quantile Regression for Areal Count Data, with Application on Substitute Care Placements in Texas",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Variable Selection and Cluster Identification Using Mixture of Regression Trees,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Calibrating a Stochastic Agent Based Model Using Quantile-Based Emulation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Non-Negative Matrix Factorization for Analyzing Co-Location Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian High-Dimensional Multi-Outcome Regression with Tree-Structured Shrinkage,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Variational Bayes Approach to Clustered Latent Preference Models for Directed Network Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Adaptive Design of Phase 2 Dose-Finding Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Analysis of High-Dimensional Point Pattern Data Sets Using Latent Multivariate Log-Gamma Random Vectors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
One Direction? On the Modeling of Circular Data Using Projected Normal Distributions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Bayesian Shape Invariant Growth Model to Evaluate the Effect of Stimulant Medication on Growth of Children with ADHD,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Analysis of Unrelated Question Design for Correlated Sensitive Questions from Small Areas,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
An Empirical Bayes Method to Estimate Interaction Intensities and Identify Long-Range Chromosomal Interactions Based on Hi-C Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Stagewise Prognostic Control Predictive Approach (SPCPA) for Subgroup Identification and Its Application in a Phase II Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"A Novel Blind Start Study Design to Investigate Vestronidase Alfa for Mucopolysaccharidosis VII, an Ultra-Rare Genetic Disease",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Models for Longitudinal Analysis of Preclinical Efficacy Screens,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Treatment Effect Estimation in Subgroups: a Comparative Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sample Size Formulae and Application for the Two-Stage Continual Reassessment Method (CRM),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Single Item Analysis of Patient-Reported Outcome Measures in a Phase III Randomized Controlled Trial,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Longitudinal Dose-Response Surface to Handle Non-Monotone Continuous Outcomes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332658,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Incorporating Intermediate Binary Responses into Interim Analysis of a Long-Term Binary Endpoint,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MMRM Estimates Consideration for Longitudinal Data in Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Further Extensions of the Two-Stage Randomized Trial Design for Testing Treatment, Self-Selection and Treatment Preference Effects to Include Count Outcomes",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sample Size Estimation for Stratified Cluster Randomized Trials with Binary Outcomes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Estimation of Peak Expiratory Flow Under Stochastic Differential Equations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Novel Confidence Interval for a Single Proportion in the Presence of Clustered Binary Outcome Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Analysis of Multiple Thresholds in a Responder Analysis of Patient-Reported Outcome Measures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"A Two-Stage, Phase II Clinical Trial Design with Nested Criteria for Early Stopping and Efficacy: Expected Trial Duration and Tools for Planning",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Assessing MCP-Mod Relative to Pairwise Comparisons and Trend Tests in Dose-Ranging Design and Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Exposure-Response Analysis with Random Forest,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Considerations of Single Pivotal Vs Two Replicated Confirmatory Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Reducing the Effects of Misclassification in Sequential Multiple Assignment Randomized Trials (SMART),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332934,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
When Do We Really Need Randomized Clinical Trials?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Confessions of an Independent DMC Statistician,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Active Reference vs. Active Comparator: What Should We Include to Design Late-Phase Studies?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Thinking Big: Creating Global and Organizational Partnerships to Advance Women in Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Using Open-Source Software in Government Agencies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Small Data, N-of-1 Trials, and Personalized Medicine",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Preparing Statistician to Successfully Data Scientist in Big Data Era,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Successful Implementation of Bayesian Adaptive Designs in Medical Device Clinical Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Visualizing Uncertainty for the General Public,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Analysis of Interactions: Lessons Learned and Moving Forward,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Non-Probability Sampling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Generalized Additive Modeling Using SAS® (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333116,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bayesian Analysis Using Stata (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333117,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Advanced Methods for Regression and Classification: Extend Your Modeling Toolkit Using Minitab's Suite of Tools (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333118,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Deep Learning in Quantitative Imaging Analysis ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cooperative Learning of Deep Energy-Based Model and Latent Variable Model via MCMC Teaching ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Think Deeper with Deep Learning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Weight Normalized Deep Neural Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Combining Probability and Non-Probability Samples: Theory and Practice,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=325461,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Kernel Weighting Approach to Improve Population Representativeness of Epidemiological Cohort in the Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Evaluating Disease Prediction Models Using a Cohort Whose Covariate Distribution Differs from That of the Target Population,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Population-Based Disease Risk Prediction Modeling Using National Survey, Clinical, and Registry Data: Application to Risk Prediction for Oropharyngeal Cancer in the US Population",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A World Without Referees,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
How Publishing Peer Review Histories Alongside Articles Promotes Ethical Publishing Practices,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Continuous Improvement in Academic Publishing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Adaptive Design of Affordable Clinical Trials Using Master Protocols in the Era of Precision Medicine,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Achieving Regulatory Approvals Without a Randomized Control Study in Rare Infectious Disease,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Real-Time, Within-Person Randomization Using a Bandit Algorithm in a Clinical Trial",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Teaching Probability via Stories and Mistakes ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326791,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Simulation-Based Approach to Teaching Probability Using the Symbulate Package,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Teaching Markov Chains Using Java Applets,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326623,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Using Texas Hold 'Em Examples to Teach Probability,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Modeling Imperfect Presence Data Obtained by Citizen Science,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Integrating Auxiliary Data in Optimal Spatial Design for Species Distribution Mapping,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Using Joint Models of Fisher Targeting and Resource Abundance to Account for Preferential Sampling in Fisheries,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Model-Based Sampling Design for Multivariate Spatial Prediction on a Stream Network,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326670,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Do as I Say, Not as I Do: Learning from My Mistakes as a Statistical Collaborator",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Data for Good: Staying Sharp While Giving Back,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
An Old Dog Self-Teaching New Tricks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Project Redux: If I Knew Then What I Know Now,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Scientific Context of Astrostatistics: An Overview of the Hierarchical Universe,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Astrophysical Deconvolution When the Convolution Function Is Imprecise ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Insights into Exoplanet Compositions from Hierarchical Bayesian Modeling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hierarchical Bayesian Models for Supernovae and Cosmology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hierarchical Bayes in High Energy Astrophysics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Genetic Correlations Between Imaging Traits and Common Diseases,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Combining (Epi)Genetic and Imaging Data with Multivariate Data-Driven Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Using Omics Data to Guide Network Classification in Neuroimaging Studies of Brain Diseases,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Identification and Estimation of Treatment and Interference Effects in Observational Studies on Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Causal Inference Under Unmodeled and All-Encompassing Interference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Exact Conditional Randomization Tests for Causal Effects Under Interference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Estimation of Contagion Effects in Households and Other Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Analysis of Large Tensors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Hierarchical Multi-Population Multistate Jolly¬Seber Models with Covariates: Application to the Pallid Sturgeon Population Assessment Program,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Robust Treatment Comparison Based on Utilities of Semi-Competing Risks in Non-Small-Cell Lung Cancer,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
On the Reproducibility of Psychological Science,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Phase I/II Biomarker-Based Dose Finding for Precision Medicine with Molecularly Targeted Agents,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Signal Processing Over Graphs: Methods and Applications,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multiresolution Matrix Factorization for Inference on Graphs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Fundamental Limits of Sampling Smooth Signals on Graphs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Are We (Academia) Producing Leaders with Necessary Statistical Skills?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Leadership in Pharmaceutical Industry Panel Discussion,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
On Modeling of Asymmetric Dependencies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dependencies in Binary Regression Data Generated by Informed Sequential Dose Allocation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Model Selection Criteria Based on Symmetrized Variants of Asymmetric Divergence Measures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Partially Linear Functional Additive Models for Multivariate Functional Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Functional Variance Change Point Analysis for Big Data with an Application to Liver Procurement,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Semiparametric Modeling of Structured Point Processes Using Multi-Level Log-Gaussian Cox Processes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Functional Dependence Measure for Large Curve Time Series with an Application to Autoregressions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Principal Weighted Support Vector Machines for Sufficient Dimension Reduction in Binary Classification,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330869,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Functional Data Analysis Framework for Objectively Measured Physical Activity by Accelerometers,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Unsupervised Clustering of Physical Activities and Its Application in Health Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Classification of Walking and Stair Climbing Based on Raw Accelerometry Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Continuous Movelet Transformation in Application to Individual Walking Strides Segmentation in Accelerometry Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Advanced Signal Processing Methods in Walking and Body-Posture Detection in Observational Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Comparing Non-Response Adjustment Methods in the Panel on Household Finances ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mind the Mode: Lessons from a Web Survey on Household Finances,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
How Wealthy Are Households - Coherence Between Macro and Micro Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Stress Tests of the Household Sector Based on Microdata from Survey and Administrative Sources,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"The Funtions of Wealth: Renters, Owners and Capitalists Across Europe and the US",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Efficient Construction of Bayes Optimal Designs for Stochastic Process Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Design for Intractable Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Developments of the Synthetic Likelihood Approach for Bayesian Design for Models with Intractable Likelihoods,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Optimal Bayesian Design for Models with Intractable Likelihoods via Machine Learning Methods,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Optimal Design for Queueing Systems: Maximal Information by Appropriate Measurement on Queues,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
High-Dimensional Markowitz Portfolio Optimization Problem: Empirical Comparison of Covariance Matrix Estimators,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mean Reversion Trading via Penalized Maximum Likelihood Estimation and Optimization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nonlinear Factor Decomposition for Financial Data by Deep Generative Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
An Exact Auxiliary- Variable Gibbs Sampler for Stochastic Differential Equations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
On a Class of Full-Range Tail Dependence Copulas with Insurance Applications,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Evaluating Different Analytic Strategies to Translate Real World Data to Robust Evidence for Decision Making,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
